WEO Country Code;ISO;WEO Subject Code;Country;Subject Descriptor;Subject Notes;Units;Scale;Country/Series-specific Notes;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;Estimates Start After
463;SYR;NGDPRPPPPC;Syria;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;4,816.29;5,049.77;5,013.08;4,929.22;4,460.39;4,627.39;4,266.04;4,177.67;4,555.45;4,140.33;4,417.17;4,748.64;5,225.27;5,458.37;5,608.45;5,762.96;5,790.05;5,592.32;5,764.56;5,449.64;5,432.83;5,483.35;5,647.68;5,374.35;5,571.58;5,729.16;5,872.46;6,055.37;6,173.18;6,379.78;6,506.50;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2010
528;TWN;NGDPRPPPPC;Taiwan Province of China;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;8,062.54;8,479.93;8,732.33;9,382.80;10,174.73;10,528.76;11,623.70;12,956.79;13,834.84;14,894.37;15,546.49;16,678.88;17,891.23;18,932.77;20,176.27;21,307.32;22,446.54;23,580.58;24,365.38;25,809.22;27,239.09;26,741.17;28,087.46;29,136.44;30,916.39;32,474.47;34,141.51;36,236.87;36,367.41;35,669.56;39,389.44;40,777.49;41,456.76;42,265.23;43,851.73;44,095.60;44,671.48;45,985.55;47,132.09;48,248.55;49,399.77;50,531.45;51,614.73;52,699.64;53,744.62;2017
923;TJK;NGDPRPPPPC;Tajikistan;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1,919.83;1,695.40;1,324.65;1,146.66;1,083.64;1,085.56;1,120.75;1,128.69;1,202.45;1,301.87;1,393.78;1,505.78;1,631.66;1,705.08;1,786.29;1,884.74;1,989.86;2,022.34;2,106.21;2,211.62;2,324.23;2,440.44;2,546.37;2,640.45;2,762.44;2,896.76;3,036.28;3,124.69;3,202.15;3,283.39;3,368.58;3,441.35;3,517.60;2014
738;TZA;NGDPRPPPPC;Tanzania;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;1,375.20;1,341.71;1,311.45;1,305.87;1,314.01;1,338.50;1,390.48;1,435.92;1,462.55;1,466.65;1,518.49;1,500.73;1,463.04;1,436.47;1,416.68;1,425.92;1,449.87;1,460.95;1,475.76;1,508.02;1,543.34;1,518.94;1,587.30;1,675.61;1,766.41;1,853.59;1,887.33;1,992.99;2,049.78;2,105.90;2,184.98;2,301.35;2,363.20;2,474.03;2,588.73;2,694.44;2,820.44;2,929.39;3,061.06;3,120.95;3,188.53;3,261.15;3,353.15;3,447.60;3,545.25;2012
578;THA;NGDPRPPPPC;Thailand;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;3,736.25;3,843.02;3,968.33;4,133.13;4,279.59;4,372.81;4,512.86;4,859.87;5,396.46;6,018.34;6,596.95;7,068.70;7,707.73;8,284.92;8,850.80;9,467.24;9,893.28;9,517.07;8,696.73;8,995.41;9,295.07;9,559.92;10,089.72;10,753.62;11,363.54;11,772.88;12,286.77;12,880.59;13,026.47;12,863.46;13,750.24;13,805.00;14,742.53;15,077.49;15,171.37;15,590.98;16,061.74;16,661.15;17,312.60;17,881.70;18,487.86;19,109.94;19,758.09;20,445.13;21,179.32;2017
537;TLS;NGDPRPPPPC;Timor-Leste;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2,521.54;2,639.80;2,421.98;2,368.14;3,630.12;4,843.23;6,727.20;6,925.65;7,444.11;6,915.94;6,760.50;7,416.53;7,611.76;6,611.17;4,769.83;5,633.24;5,550.92;5,181.06;4,659.43;4,856.36;4,805.64;4,123.28;3,258.67;3,124.03;3,202.17;2015
742;TGO;NGDPRPPPPC;Togo;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;1,870.29;1,747.76;1,623.48;1,486.01;1,518.72;1,522.43;1,521.28;1,437.00;1,535.41;1,554.46;1,605.09;1,560.60;1,480.99;1,215.48;1,355.14;1,581.21;1,475.49;1,482.09;1,400.00;1,389.03;1,334.62;1,309.38;1,325.90;1,382.34;1,338.27;1,247.56;1,252.40;1,141.21;1,155.88;1,187.39;1,226.40;1,270.42;1,317.99;1,362.12;1,405.65;1,448.72;1,491.14;1,518.56;1,551.63;1,589.98;1,633.17;1,679.13;1,726.38;1,774.96;1,824.90;2016
866;TON;NGDPRPPPPC;Tonga;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;1,712.33;1,941.56;2,178.37;2,280.32;3,251.54;3,451.70;3,775.32;3,829.49;3,677.06;3,699.02;3,853.62;4,056.60;3,883.07;3,861.32;3,948.47;4,111.88;4,110.34;3,947.68;4,057.14;4,129.28;4,155.38;4,269.34;4,348.29;4,372.36;4,406.06;4,404.40;4,277.35;4,237.17;4,340.59;4,457.66;4,583.03;4,655.16;4,596.43;4,557.68;4,657.47;4,895.93;5,211.40;5,340.20;5,431.64;5,673.26;5,945.58;6,167.40;6,338.05;6,440.83;6,504.19;2017
369;TTO;NGDPRPPPPC;Trinidad and Tobago;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;16,246.72;16,724.57;17,080.29;15,077.90;14,001.52;13,250.09;12,673.56;11,982.12;11,420.29;11,244.03;11,336.42;11,613.15;12,706.95;12,551.74;12,938.03;13,380.84;14,297.18;15,344.52;16,566.70;17,864.55;19,049.11;19,685.27;21,003.10;23,802.15;25,417.98;26,783.58;30,436.15;31,583.00;32,469.25;30,757.12;31,666.35;31,447.28;31,074.89;31,624.03;31,084.24;31,550.10;29,393.90;28,708.66;28,670.28;28,545.09;28,841.50;29,371.96;29,824.47;30,178.51;30,552.52;2017
744;TUN;NGDPRPPPPC;Tunisia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;4,989.05;5,120.30;4,974.48;5,086.06;5,315.81;5,437.70;5,158.08;5,388.48;5,302.09;5,342.60;5,549.11;5,651.82;5,972.81;5,994.19;6,092.55;6,147.30;6,467.86;6,744.80;6,993.65;7,333.91;7,573.94;7,791.97;7,832.10;8,138.23;8,578.46;8,802.96;9,179.50;9,698.42;10,003.30;10,195.58;10,436.42;10,120.68;10,404.22;10,579.12;10,767.04;10,765.87;10,761.49;10,849.31;10,997.17;11,179.80;11,426.25;11,712.64;12,081.71;12,468.44;12,873.58;2017
186;TUR;NGDPRPPPPC;Turkey;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;7,990.44;8,151.54;8,241.11;8,440.99;8,821.85;9,006.63;9,440.70;10,189.67;10,215.34;10,059.76;10,801.38;10,718.76;11,174.62;11,880.07;11,055.50;11,668.15;12,297.44;13,027.54;13,240.77;12,610.31;13,258.27;12,301.74;12,935.29;13,501.05;14,624.00;15,744.75;16,653.88;17,279.52;17,198.73;16,153.81;17,248.62;18,908.81;19,577.94;20,951.96;21,742.94;22,760.08;23,168.71;24,585.93;24,850.10;23,922.41;24,233.26;24,655.27;25,099.86;25,678.90;26,282.19;2018
925;TKM;NGDPRPPPPC;Turkmenistan;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4,355.61;3,880.86;3,128.29;2,838.93;2,599.27;2,269.24;2,388.61;2,748.84;3,222.12;3,836.23;4,394.39;5,092.64;5,780.12;6,463.74;7,092.32;7,784.70;8,825.00;9,250.70;9,940.71;11,212.54;12,229.95;13,225.72;14,327.19;14,980.23;15,691.50;16,510.08;17,357.71;17,824.67;18,714.54;19,551.10;20,440.53;21,391.45;22,393.33;2004
869;TUV;NGDPRPPPPC;Tuvalu;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3,169.62;3,032.05;2,943.22;2,786.04;2,830.04;2,971.30;3,166.90;2,989.53;2,860.21;3,046.55;2,892.35;2,992.94;3,021.50;3,284.94;3,371.49;3,467.26;3,601.75;3,733.84;3,882.24;4,031.30;4,182.01;4,327.98;4,429.54;2012
746;UGA;NGDPRPPPPC;Uganda;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;968.626;976.233;1,025.04;1,042.75;979.727;918.989;895.544;898.082;937.306;961.415;987.906;970.976;995.494;1,027.10;1,070.87;1,133.02;1,168.86;1,184.74;1,218.70;1,274.34;1,281.67;1,350.28;1,398.93;1,433.41;1,465.60;1,559.81;1,614.48;1,686.05;1,798.56;1,879.76;1,959.43;2,025.66;2,006.71;2,040.99;2,074.18;2,129.12;2,114.90;2,154.56;2,220.08;2,289.87;2,361.06;2,432.70;2,504.47;2,585.30;2,678.81;2016
926;UKR;NGDPRPPPPC;Ukraine;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;9,984.96;8,983.86;7,677.25;5,977.41;5,295.63;4,818.86;4,705.66;4,660.21;4,691.47;5,015.85;5,323.35;5,654.46;6,241.35;7,028.44;7,300.77;7,903.56;8,602.27;8,835.30;7,530.79;7,871.26;8,327.93;8,362.64;8,383.83;8,289.99;7,509.46;7,724.69;7,956.86;8,252.02;8,509.63;8,799.27;9,107.63;9,435.30;9,785.83;10,147.29;2017
466;ARE;NGDPRPPPPC;United Arab Emirates;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;172,994.50;171,586.00;149,723.68;137,174.11;132,341.72;122,460.70;94,745.00;95,779.35;78,156.52;87,048.55;108,492.40;106,014.96;104,758.13;101,108.22;101,396.73;99,955.46;103,914.11;106,812.07;98,008.10;95,012.82;108,080.71;103,523.51;100,323.88;102,955.72;106,516.57;102,315.11;92,053.48;76,590.51;60,893.33;56,819.96;57,275.69;59,461.21;60,318.24;61,520.70;62,356.16;63,606.11;63,677.84;62,389.04;61,673.23;61,550.12;61,709.15;61,693.40;61,597.85;61,442.65;61,205.48;2005
112;GBR;NGDPRPPPPC;United Kingdom;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;20,547.12;20,378.55;20,812.97;21,682.03;22,139.02;23,008.74;23,676.91;24,879.29;26,260.12;26,858.70;26,981.17;26,594.25;26,625.24;27,236.87;28,225.36;28,837.14;29,497.58;30,684.80;31,622.75;32,522.80;33,530.54;34,350.65;35,059.27;36,065.42;36,719.45;37,585.37;38,280.74;38,940.21;38,488.53;36,595.42;36,925.70;37,221.67;37,511.34;38,039.49;38,863.07;39,462.62;39,839.53;40,324.98;40,626.72;40,857.83;41,192.20;41,606.29;42,044.02;42,513.42;42,997.95;2017
111;USA;NGDPRPPPPC;United States;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;29,135.98;29,577.30;28,767.38;29,813.85;31,692.73;32,722.01;33,548.73;34,400.81;35,513.42;36,472.58;36,750.11;36,225.75;37,007.32;37,533.55;38,574.63;39,144.21;40,150.40;41,437.69;42,792.73;44,317.45;45,639.66;45,623.49;45,966.33;46,840.04;48,179.41;49,412.96;50,345.01;50,784.46;50,246.59;48,548.84;49,413.69;49,825.50;50,585.88;51,164.97;52,042.72;53,156.55;53,606.40;54,440.90;55,649.95;56,565.83;57,233.11;57,848.23;58,397.81;58,938.16;59,454.29;2017
298;URY;NGDPRPPPPC;Uruguay;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;9,872.06;9,990.98;8,999.47;8,648.52;8,499.68;8,570.61;9,277.24;9,957.25;10,043.87;10,098.64;10,073.01;10,369.15;11,124.84;11,352.37;12,064.80;11,816.30;12,398.40;12,875.52;13,320.59;12,834.48;12,555.63;12,112.68;11,274.78;11,565.79;12,091.47;12,872.25;13,377.28;14,249.01;15,252.16;15,828.68;16,970.30;17,763.02;18,317.28;19,090.47;19,631.54;19,628.38;19,884.54;20,336.94;20,688.32;21,006.10;21,560.55;22,131.44;22,719.14;23,324.38;23,947.93;2015
927;UZB;NGDPRPPPPC;Uzbekistan;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2,619.21;2,501.26;2,325.44;2,263.15;2,257.77;2,301.87;2,364.78;2,431.15;2,533.36;2,605.14;2,676.69;2,754.88;2,926.57;3,093.66;3,288.85;3,553.87;3,815.28;4,055.23;4,325.39;4,503.15;4,800.29;5,109.82;5,428.62;5,755.97;6,164.88;6,597.66;6,813.80;7,043.94;7,323.75;7,658.31;8,016.05;8,398.81;8,808.54;2017
846;VUT;NGDPRPPPPC;Vanuatu;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;2,216.69;2,235.91;2,206.03;2,218.32;2,355.98;2,291.42;2,222.17;2,127.25;2,033.51;2,050.55;2,259.45;2,284.25;2,297.64;2,270.33;2,367.17;2,330.38;2,324.21;2,376.47;2,343.48;2,292.56;2,374.12;2,242.20;2,078.13;2,117.66;2,152.59;2,215.82;2,349.36;2,415.35;2,513.30;2,541.64;2,521.54;2,495.00;2,481.70;2,473.68;2,473.78;2,422.10;2,470.67;2,521.69;2,543.87;2,561.27;2,573.79;2,586.36;2,599.00;2,611.70;2,624.46;2017
299;VEN;NGDPRPPPPC;Venezuela;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;18,247.38;17,477.04;17,421.58;15,273.41;15,632.39;15,340.11;16,077.82;16,437.15;17,079.57;14,351.53;14,786.12;15,842.94;16,416.70;16,091.90;15,368.41;15,632.06;15,272.60;15,917.57;15,651.35;14,428.33;14,468.73;14,713.30;13,192.67;11,974.82;13,941.06;15,139.89;16,378.58;17,541.55;18,189.96;17,346.05;16,837.10;17,285.97;17,996.47;17,980.52;17,039.99;15,763.97;13,037.88;11,075.01;9,487.13;7,399.43;6,889.02;6,544.57;6,413.67;6,317.47;6,222.71;2010
582;VNM;NGDPRPPPPC;Vietnam;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;1,013.85;1,050.71;1,114.38;1,171.21;1,245.71;1,290.60;1,307.43;1,311.05;1,351.88;1,428.66;1,472.52;1,529.66;1,633.40;1,735.08;1,856.88;2,000.96;2,153.12;2,292.59;2,387.82;2,464.56;2,596.62;2,738.60;2,894.19;3,061.65;3,254.56;3,484.91;3,686.96;3,907.26;4,084.82;4,259.96;4,486.26;4,716.98;4,910.31;5,121.74;5,370.26;5,667.41;5,955.91;6,296.94;6,676.09;7,041.59;7,428.30;7,837.52;8,271.10;8,731.19;9,220.40;2016
474;YEM;NGDPRPPPPC;Yemen;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3,319.22;3,368.15;3,471.97;3,440.36;3,507.70;3,555.81;3,584.74;3,646.80;3,745.69;3,769.32;3,880.39;3,904.05;3,932.65;3,954.11;3,984.41;4,077.77;4,081.06;4,091.01;4,113.25;4,144.34;4,333.55;3,672.37;3,650.73;3,715.36;3,600.34;2,912.48;2,442.49;2,232.60;2,113.12;2,099.89;2,252.35;2,384.21;2,483.49;2,589.88;2,627.91;2017
754;ZMB;NGDPRPPPPC;Zambia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;3,158.25;3,260.42;3,066.99;2,939.65;2,802.94;2,754.22;2,719.39;2,679.66;2,842.32;2,656.89;2,561.00;2,468.34;2,446.07;2,375.30;1,998.32;2,003.79;2,072.85;2,094.16;2,029.95;2,067.68;2,092.25;2,147.49;2,188.05;2,281.44;2,379.41;2,484.20;2,607.37;2,745.98;2,874.60;3,048.31;3,263.42;3,342.46;3,488.66;3,554.76;3,609.30;3,602.19;3,624.62;3,634.45;3,647.59;3,647.76;3,640.66;3,633.98;3,622.95;3,608.62;3,591.13;2010
698;ZWE;NGDPRPPPPC;Zimbabwe;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3,285.33;3,257.71;3,128.15;3,121.96;2,889.12;2,418.65;2,249.60;2,065.22;1,961.93;1,890.49;1,571.46;1,672.51;1,983.87;2,243.80;2,496.96;2,476.40;2,471.36;2,452.06;2,407.85;2,457.42;2,477.92;2,288.54;2,303.55;2,338.86;2,378.97;2,411.62;2,444.72;2012
